"id","uri"
11280,http://dbpedia.org/property/announced
11281,http://dbpedia.org/property/announcer
5588,http://dbpedia.org/property/announcers
11282,http://dbpedia.org/property/annual
11283,http://dbpedia.org/property/annualBudget
11284,http://dbpedia.org/property/annualCalls
11285,http://dbpedia.org/property/annualCapacity
11286,http://dbpedia.org/property/annualCirculation
11287,http://dbpedia.org/property/annualPassengers
11295,http://dbpedia.org/property/annualpatronage
11288,http://dbpedia.org/property/annualReport
11289,http://dbpedia.org/property/annualRevenue
11290,http://dbpedia.org/property/annualRidership
11291,http://dbpedia.org/property/annualRidership(2013)
11292,http://dbpedia.org/property/annualRpk
11293,http://dbpedia.org/property/annualTuition
11294,http://dbpedia.org/property/annualVisitors
11297,http://dbpedia.org/property/anomalousEar
12721,http://dbpedia.org/property/añosDeServicio
4621,http://dbpedia.org/property/anothercite
11298,http://dbpedia.org/property/ansi
8404,http://dbpedia.org/property/anssUrlA
8405,http://dbpedia.org/property/anssUrlB
11299,http://dbpedia.org/property/anssUrlE
11300,http://dbpedia.org/property/answer
11301,http://dbpedia.org/property/antagonist
11302,http://dbpedia.org/property/antagonists
11303,http://dbpedia.org/property/antecedent
11304,http://dbpedia.org/property/antenna
5589,http://dbpedia.org/property/antennaSpire
11305,http://dbpedia.org/property/anth
5590,http://dbpedia.org/property/anthem
11306,http://dbpedia.org/property/anthem2Title
11307,http://dbpedia.org/property/anthemLink
11308,http://dbpedia.org/property/anthemRef
11310,http://dbpedia.org/property/anthems
11309,http://dbpedia.org/property/anthemTitle
11311,http://dbpedia.org/property/anthology
11312,http://dbpedia.org/property/anthro
11314,http://dbpedia.org/property/anticlockwise
11315,http://dbpedia.org/property/antidiscriminationEmployment
11316,http://dbpedia.org/property/antidiscriminationGenderid
11317,http://dbpedia.org/property/antidiscriminationGoods
11318,http://dbpedia.org/property/antidiscriminationOther
11319,http://dbpedia.org/property/antigen
11320,http://dbpedia.org/property/antikerName
11313,http://dbpedia.org/property/antiNextstation
11321,http://dbpedia.org/property/antiparticle
11322,http://dbpedia.org/property/antipodes
11323,http://dbpedia.org/property/antiquatedby
11324,http://dbpedia.org/property/antlTeam
11325,http://dbpedia.org/property/antrieb
11326,http://dbpedia.org/property/anzahl
11327,http://dbpedia.org/property/anzahlfahrmotoren
11328,http://dbpedia.org/property/anzahlheizrohre
11329,http://dbpedia.org/property/anzahlrauchrohre
11330,http://dbpedia.org/property/ao
11331,http://dbpedia.org/property/aobg
11332,http://dbpedia.org/property/aoc
11333,http://dbpedia.org/property/aoifeColemanCounty
11334,http://dbpedia.org/property/aos
5591,http://dbpedia.org/property/aoty
11335,http://dbpedia.org/property/ap
11336,http://dbpedia.org/property/ap/krf
11337,http://dbpedia.org/property/ap/sp/v
11338,http://dbpedia.org/property/ap/sv
11341,http://dbpedia.org/property/apa
11342,http://dbpedia.org/property/apaJournal
4890,http://dbpedia.org/property/apAllPros
10023,http://dbpedia.org/property/aPants
5497,http://dbpedia.org/property/aPatternB
10024,http://dbpedia.org/property/aPatternCap
10025,http://dbpedia.org/property/aPatternH
10026,http://dbpedia.org/property/aPatternLa
10027,http://dbpedia.org/property/aPatternPants
10028,http://dbpedia.org/property/aPatternRa
5498,http://dbpedia.org/property/aPatternS
11343,http://dbpedia.org/property/aperol
11344,http://dbpedia.org/property/aperture
11345,http://dbpedia.org/property/apertureplate
11346,http://dbpedia.org/property/aperturesize
11347,http://dbpedia.org/property/apf
11348,http://dbpedia.org/property/apfaChampionships
5345,http://dbpedia.org/property/apg
5346,http://dbpedia.org/property/apgN
11349,http://dbpedia.org/property/apgP
11350,http://dbpedia.org/property/apgT
5592,http://dbpedia.org/property/aphelion
11351,http://dbpedia.org/property/api
11352,http://dbpedia.org/property/apiLevel
11353,http://dbpedia.org/property/aplications
11354,http://dbpedia.org/property/apm
11355,http://dbpedia.org/property/apoapsis
11356,http://dbpedia.org/property/apoastron
11357,http://dbpedia.org/property/apocrypha
11358,http://dbpedia.org/property/apocryphaBooks
11359,http://dbpedia.org/property/apodo
11360,http://dbpedia.org/property/apogee
11361,http://dbpedia.org/property/apostolicAdmin
11362,http://dbpedia.org/property/apostolicNuncio
11363,http://dbpedia.org/property/apostolicVicar
11364,http://dbpedia.org/property/app
11365,http://dbpedia.org/property/app10Description
11366,http://dbpedia.org/property/app10No
11367,http://dbpedia.org/property/app11Description
11368,http://dbpedia.org/property/app11No
11369,http://dbpedia.org/property/app1Description
11370,http://dbpedia.org/property/app1No
11371,http://dbpedia.org/property/app2Description
11372,http://dbpedia.org/property/app2No
11373,http://dbpedia.org/property/app3Description
11374,http://dbpedia.org/property/app3No
11375,http://dbpedia.org/property/app4Description
11376,http://dbpedia.org/property/app4No
11377,http://dbpedia.org/property/app5Description
11378,http://dbpedia.org/property/app5No
11379,http://dbpedia.org/property/app6Description
11380,http://dbpedia.org/property/app6No
11381,http://dbpedia.org/property/app8Description
11382,http://dbpedia.org/property/app8No
11383,http://dbpedia.org/property/app9Description
11384,http://dbpedia.org/property/app9No
11389,http://dbpedia.org/property/apparatus
11390,http://dbpedia.org/property/apparentMagnitude
11391,http://dbpedia.org/property/apparentSize
11385,http://dbpedia.org/property/appBeginYear
11392,http://dbpedia.org/property/appdia
11393,http://dbpedia.org/property/appdimV
11394,http://dbpedia.org/property/appealedFrom
11395,http://dbpedia.org/property/appealedTo
11396,http://dbpedia.org/property/appeals
11397,http://dbpedia.org/property/appealsFrom
11398,http://dbpedia.org/property/appealsTo
11401,http://dbpedia.org/property/appearance
11402,http://dbpedia.org/property/appearanceDate
5593,http://dbpedia.org/property/appearances
11405,http://dbpedia.org/property/appearancesa
11406,http://dbpedia.org/property/appearancesb
11407,http://dbpedia.org/property/appearancesc
11408,http://dbpedia.org/property/appearancesd
11409,http://dbpedia.org/property/appearancese
11410,http://dbpedia.org/property/appearancesf
11411,http://dbpedia.org/property/appearancesg
11412,http://dbpedia.org/property/appearancesh
11403,http://dbpedia.org/property/appearancesInFifaFutsalWorldCup
11404,http://dbpedia.org/property/appearancesInUefaFutsalEuro
11413,http://dbpedia.org/property/appeared
11414,http://dbpedia.org/property/appears
11415,http://dbpedia.org/property/appellation
11416,http://dbpedia.org/property/appellations
11417,http://dbpedia.org/property/append
11419,http://dbpedia.org/property/appendages
11418,http://dbpedia.org/property/appendageType
11420,http://dbpedia.org/property/appendix
11386,http://dbpedia.org/property/appEndYear
11421,http://dbpedia.org/property/appinter
11387,http://dbpedia.org/property/appInterval
11422,http://dbpedia.org/property/applejack
11423,http://dbpedia.org/property/application
11424,http://dbpedia.org/property/applications
11425,http://dbpedia.org/property/applicationsToRealLife
11426,http://dbpedia.org/property/applied
11427,http://dbpedia.org/property/appmag5Passband
11428,http://dbpedia.org/property/appmag6Passband
11429,http://dbpedia.org/property/appmag7Passband
11430,http://dbpedia.org/property/appmag8Passband
11431,http://dbpedia.org/property/appmag9Passband
11432,http://dbpedia.org/property/appmagB
11433,http://dbpedia.org/property/appmagG
11434,http://dbpedia.org/property/appmagH
11435,http://dbpedia.org/property/appmagJ
11436,http://dbpedia.org/property/appmagK
11437,http://dbpedia.org/property/appmagR
5594,http://dbpedia.org/property/appmagV
11438,http://dbpedia.org/property/appno
11439,http://dbpedia.org/property/appointe
11440,http://dbpedia.org/property/appointed
11441,http://dbpedia.org/property/appointedBy
11443,http://dbpedia.org/property/appointer
11444,http://dbpedia.org/property/appointerHog
11445,http://dbpedia.org/property/appointerHos
11446,http://dbpedia.org/property/appointerHosag
11448,http://dbpedia.org/property/appointerpost
11447,http://dbpedia.org/property/appointerQualified
11449,http://dbpedia.org/property/appointingAuthority
11450,http://dbpedia.org/property/appointment
11451,http://dbpedia.org/property/appointmentBy
11452,http://dbpedia.org/property/appointmentsSecretary
11453,http://dbpedia.org/property/appointmentsSecretaryEnd
11454,http://dbpedia.org/property/appointmentsSecretaryStart
11455,http://dbpedia.org/property/appoiter
5344,http://dbpedia.org/property/apPoll
11388,http://dbpedia.org/property/appRadius
11339,http://dbpedia.org/property/apPre
11457,http://dbpedia.org/property/apprehended
11458,http://dbpedia.org/property/apprenticeCoach
11459,http://dbpedia.org/property/approach
11460,http://dbpedia.org/property/appropriations
11461,http://dbpedia.org/property/approval
11462,http://dbpedia.org/property/approved
11463,http://dbpedia.org/property/approvedByTheGovernor
11464,http://dbpedia.org/property/approvedFor
11465,http://dbpedia.org/property/apps
11466,http://dbpedia.org/property/appsizeV
11467,http://dbpedia.org/property/apr
11468,http://dbpedia.org/property/aprAfthumidity
11490,http://dbpedia.org/property/apran
4891,http://dbpedia.org/property/aprank
11340,http://dbpedia.org/property/apRanking
11469,http://dbpedia.org/property/aprAvgRecordHighC
11470,http://dbpedia.org/property/aprAvgRecordHighF
11471,http://dbpedia.org/property/aprAvgRecordLowC
11472,http://dbpedia.org/property/aprAvgRecordLowF
11491,http://dbpedia.org/property/apraw
11473,http://dbpedia.org/property/aprChill
11474,http://dbpedia.org/property/aprDewPointC
11475,http://dbpedia.org/property/aprDewPointF
11492,http://dbpedia.org/property/aprdSun
5595,http://dbpedia.org/property/aprHighC
5596,http://dbpedia.org/property/aprHighF
11476,http://dbpedia.org/property/aprHumidity
11493,http://dbpedia.org/property/aprilfools
11477,http://dbpedia.org/property/aprLight
5597,http://dbpedia.org/property/aprLowC
5598,http://dbpedia.org/property/aprLowF
11478,http://dbpedia.org/property/aprMaximumHumidex
5599,http://dbpedia.org/property/aprMeanC
11479,http://dbpedia.org/property/aprMeanF
11480,http://dbpedia.org/property/aprPercentsun
11481,http://dbpedia.org/property/aprPrecipitationCm
5600,http://dbpedia.org/property/aprPrecipitationDays
5601,http://dbpedia.org/property/aprPrecipitationInch
5602,http://dbpedia.org/property/aprPrecipitationMm
11482,http://dbpedia.org/property/aprRainCm
5603,http://dbpedia.org/property/aprRainDays
11483,http://dbpedia.org/property/aprRainInch
5604,http://dbpedia.org/property/aprRainMm
5605,http://dbpedia.org/property/aprRecordHighC
11484,http://dbpedia.org/property/aprRecordHighF
5606,http://dbpedia.org/property/aprRecordLowC
11485,http://dbpedia.org/property/aprRecordLowF
5607,http://dbpedia.org/property/aprSnowCm
5608,http://dbpedia.org/property/aprSnowDays
11486,http://dbpedia.org/property/aprSnowInch
11487,http://dbpedia.org/property/aprSnowMm
11488,http://dbpedia.org/property/aprSun
11489,http://dbpedia.org/property/aprUv
11494,http://dbpedia.org/property/aps
11495,http://dbpedia.org/property/apsaran
11496,http://dbpedia.org/property/apsaraw
5609,http://dbpedia.org/property/apsis
11500,http://dbpedia.org/property/aptc
11497,http://dbpedia.org/property/aptFinalTables
11501,http://dbpedia.org/property/aptl
11498,http://dbpedia.org/property/aptMoneyFinishes
11502,http://dbpedia.org/property/aptsb
11503,http://dbpedia.org/property/aptstb
11499,http://dbpedia.org/property/aptTitles
11504,http://dbpedia.org/property/aquaCoasters
11505,http://dbpedia.org/property/aquacultureInland
11506,http://dbpedia.org/property/aquacultureMarine
11507,http://dbpedia.org/property/aquacultureTotal
11508,http://dbpedia.org/property/aquariumTimings
11509,http://dbpedia.org/property/aqueductName
11510,http://dbpedia.org/property/ar
11511,http://dbpedia.org/property/ar.P.
11515,http://dbpedia.org/property/arabchampion
11516,http://dbpedia.org/property/arabic
11517,http://dbpedia.org/property/arabicName
11518,http://dbpedia.org/property/arabicRom
11519,http://dbpedia.org/property/aranyaka
11520,http://dbpedia.org/property/arbeiderpartiet
4206,http://dbpedia.org/property/arbitro
11521,http://dbpedia.org/property/arc
11541,http://dbpedia.org/property/arcadeSushi
5610,http://dbpedia.org/property/arcadeSystem
11522,http://dbpedia.org/property/arcAnglea
11523,http://dbpedia.org/property/arcAngleb
11524,http://dbpedia.org/property/arcAnglec
11542,http://dbpedia.org/property/arcb
11525,http://dbpedia.org/property/arcGapa
11526,http://dbpedia.org/property/arcGapb
11527,http://dbpedia.org/property/arcGapc
11543,http://dbpedia.org/property/archaeologists
11544,http://dbpedia.org/property/archar
11545,http://dbpedia.org/property/archarea
11546,http://dbpedia.org/property/archbishop
11547,http://dbpedia.org/property/archbishopName
11548,http://dbpedia.org/property/archbishopOf
11550,http://dbpedia.org/property/archbishopric
11551,http://dbpedia.org/property/archdeacon
11552,http://dbpedia.org/property/archdeaconries
11553,http://dbpedia.org/property/archdeaconry
11554,http://dbpedia.org/property/archdeacons
11555,http://dbpedia.org/property/archdiocese
11556,http://dbpedia.org/property/arches
11557,http://dbpedia.org/property/archipelago
5611,http://dbpedia.org/property/architect
11558,http://dbpedia.org/property/architectOfRecord
11559,http://dbpedia.org/property/architectOrBuilder
11560,http://dbpedia.org/property/architects
5612,http://dbpedia.org/property/architectural
11561,http://dbpedia.org/property/architecturalDetails
5613,http://dbpedia.org/property/architecturalStyle
11562,http://dbpedia.org/property/architecturalStyles
11563,http://dbpedia.org/property/architecturalType
5614,http://dbpedia.org/property/architecture
5615,http://dbpedia.org/property/architectureFirm
11564,http://dbpedia.org/property/architectureStyle
11565,http://dbpedia.org/property/architectureType
11566,http://dbpedia.org/property/architectuur
11567,http://dbpedia.org/property/archiv
11568,http://dbpedia.org/property/archive
11572,http://dbpedia.org/property/archivebot
11569,http://dbpedia.org/property/archiveDate
11574,http://dbpedia.org/property/archivedateCourtopinions
11575,http://dbpedia.org/property/archivedateInchambers
11576,http://dbpedia.org/property/archivedateRelatingtoorders
11577,http://dbpedia.org/property/archives
11570,http://dbpedia.org/property/archiveType
5616,http://dbpedia.org/property/archiveurl
11578,http://dbpedia.org/property/archiveurlCourtopinions
11579,http://dbpedia.org/property/archiveurlInchambers
11580,http://dbpedia.org/property/archiveurlRelatingtoorders
11581,http://dbpedia.org/property/archpriest
11528,http://dbpedia.org/property/arcN
11512,http://dbpedia.org/property/arCore
11529,http://dbpedia.org/property/arcRadiusa
11530,http://dbpedia.org/property/arcRadiusb
11531,http://dbpedia.org/property/arcRadiusc
11538,http://dbpedia.org/property/arcTexta
11539,http://dbpedia.org/property/arcTextb
11540,http://dbpedia.org/property/arcTextc
11532,http://dbpedia.org/property/arcTextColora
11533,http://dbpedia.org/property/arcTextColorb
11534,http://dbpedia.org/property/arcTextColorc
11535,http://dbpedia.org/property/arcTextSizea
11536,http://dbpedia.org/property/arcTextSizeb
11537,http://dbpedia.org/property/arcTextSizec
11582,http://dbpedia.org/property/are
5617,http://dbpedia.org/property/area
11583,http://dbpedia.org/property/area(s)
11584,http://dbpedia.org/property/areaAcre
11585,http://dbpedia.org/property/areaAcres
11586,http://dbpedia.org/property/areaAffected
11587,http://dbpedia.org/property/areaAlt
11588,http://dbpedia.org/property/areaAsOf
11589,http://dbpedia.org/property/areaBhadrajun
11590,http://dbpedia.org/property/areaBlank1Acre
11591,http://dbpedia.org/property/areaBlank1Ha
11592,http://dbpedia.org/property/areaBlank1Km
11593,http://dbpedia.org/property/areaBlank1SqMi
11594,http://dbpedia.org/property/areaBlank1Title
11595,http://dbpedia.org/property/areaBlank2Acre
11596,http://dbpedia.org/property/areaBlank2Ha
11597,http://dbpedia.org/property/areaBlank2Km
11598,http://dbpedia.org/property/areaBlank2SqMi
11599,http://dbpedia.org/property/areaBlank2Title
5618,http://dbpedia.org/property/areaCode
11601,http://dbpedia.org/property/areaCodeLlp
11602,http://dbpedia.org/property/areaCodePostalCode
11603,http://dbpedia.org/property/areaCodes
5619,http://dbpedia.org/property/areaCodeType
11604,http://dbpedia.org/property/areaCommunity
11605,http://dbpedia.org/property/areaCouncilKm
11606,http://dbpedia.org/property/areaCouncilRank
11607,http://dbpedia.org/property/areaData
11608,http://dbpedia.org/property/areaDunam
11609,http://dbpedia.org/property/areaFarmKm
11706,http://dbpedia.org/property/areafirst
11707,http://dbpedia.org/property/areafirstyear
11610,http://dbpedia.org/property/areaFootncotes
11611,http://dbpedia.org/property/areaFootnote
11612,http://dbpedia.org/property/areaFootnotes
11613,http://dbpedia.org/property/areaGained
11614,http://dbpedia.org/property/areaGainedYear
11615,http://dbpedia.org/property/areaHa
11616,http://dbpedia.org/property/areaHousingKm
11617,http://dbpedia.org/property/areaImperial
11618,http://dbpedia.org/property/areaKm
11619,http://dbpedia.org/property/areaKm2Rank
11620,http://dbpedia.org/property/areaKm2Ref
11621,http://dbpedia.org/property/areaLabel
11622,http://dbpedia.org/property/areaLand
11623,http://dbpedia.org/property/areaLandAcre
11624,http://dbpedia.org/property/areaLandDunam
11625,http://dbpedia.org/property/areaLandHa
11626,http://dbpedia.org/property/areaLandImperial
11627,http://dbpedia.org/property/areaLandKm
11628,http://dbpedia.org/property/areaLandSqAcre
11629,http://dbpedia.org/property/areaLandSqMi
11708,http://dbpedia.org/property/arealast
11709,http://dbpedia.org/property/arealastyear
11630,http://dbpedia.org/property/areaLink
11631,http://dbpedia.org/property/areaLost
11632,http://dbpedia.org/property/areaLostYear
11633,http://dbpedia.org/property/areaM
11634,http://dbpedia.org/property/areaMagnitude
11635,http://dbpedia.org/property/areaMain
11636,http://dbpedia.org/property/areaMetro
11637,http://dbpedia.org/property/areaMetroDunam
11638,http://dbpedia.org/property/areaMetroFootnotes
11639,http://dbpedia.org/property/areaMetroKm
11640,http://dbpedia.org/property/areaMetroSqMi
11641,http://dbpedia.org/property/areaMi
11642,http://dbpedia.org/property/areaMunic
11643,http://dbpedia.org/property/areaMunicipality
11644,http://dbpedia.org/property/areaMunicunit
5620,http://dbpedia.org/property/areaName
11645,http://dbpedia.org/property/areaNote
11646,http://dbpedia.org/property/areaNumber
11647,http://dbpedia.org/property/areaOfLaw
11648,http://dbpedia.org/property/areaOfManufacture
11649,http://dbpedia.org/property/areaOfOccurrence
11650,http://dbpedia.org/property/areaOfOperation
11651,http://dbpedia.org/property/areaOfResponsibility
11652,http://dbpedia.org/property/areaOfWhat
11653,http://dbpedia.org/property/areaPercentage
11654,http://dbpedia.org/property/areaPercentageRound
11655,http://dbpedia.org/property/areaRange
11710,http://dbpedia.org/property/arearank
11656,http://dbpedia.org/property/areaRanking
11657,http://dbpedia.org/property/areaRef
11658,http://dbpedia.org/property/areaRound
11659,http://dbpedia.org/property/areaRuralAcre
11660,http://dbpedia.org/property/areaRuralFootnotes
11661,http://dbpedia.org/property/areaRuralHa
11662,http://dbpedia.org/property/areaRuralKm
11663,http://dbpedia.org/property/areaRuralSqMi
5624,http://dbpedia.org/property/areasAffected
11714,http://dbpedia.org/property/areasecond
11715,http://dbpedia.org/property/areasecondyear
5621,http://dbpedia.org/property/areaServed
11711,http://dbpedia.org/property/areasOfFocus
11712,http://dbpedia.org/property/areasOfInterests
11665,http://dbpedia.org/property/areaSqft
11666,http://dbpedia.org/property/areaSqkm
11667,http://dbpedia.org/property/areaSqkm.
11664,http://dbpedia.org/property/areaSqMi
11713,http://dbpedia.org/property/areasServed
11669,http://dbpedia.org/property/areaSweatKm
11670,http://dbpedia.org/property/areaSweatPercent
11671,http://dbpedia.org/property/areaTcode
11672,http://dbpedia.org/property/areaTelephone
11716,http://dbpedia.org/property/areathird
11717,http://dbpedia.org/property/areathirdyear
11673,http://dbpedia.org/property/areaTitle
11674,http://dbpedia.org/property/areaTotal
11675,http://dbpedia.org/property/areaTotalAcer
11676,http://dbpedia.org/property/areaTotalAcre
11677,http://dbpedia.org/property/areaTotalAcres
5622,http://dbpedia.org/property/areaTotalDunam
11678,http://dbpedia.org/property/areaTotalHa
11679,http://dbpedia.org/property/areaTotalHectares
5623,http://dbpedia.org/property/areaTotalKm
11680,http://dbpedia.org/property/areaTotalKm.
11681,http://dbpedia.org/property/areaTotalKm2.
11682,http://dbpedia.org/property/areaTotalKm²
11683,http://dbpedia.org/property/areaTotalM
11684,http://dbpedia.org/property/areaTotalMi
11685,http://dbpedia.org/property/areaTotalRank
11686,http://dbpedia.org/property/areaTotalSqAcre
11687,http://dbpedia.org/property/areaTotalSqKm
11688,http://dbpedia.org/property/areaTotalSqMi
11689,http://dbpedia.org/property/areaType
11690,http://dbpedia.org/property/areaUnit
11691,http://dbpedia.org/property/areaUrban
11692,http://dbpedia.org/property/areaUrbanFootnotes
11693,http://dbpedia.org/property/areaUrbanHa
11694,http://dbpedia.org/property/areaUrbanKm
11695,http://dbpedia.org/property/areaUrbanSqMi
11696,http://dbpedia.org/property/areaVillage
11697,http://dbpedia.org/property/areaWater
11698,http://dbpedia.org/property/areaWaterAcre
11699,http://dbpedia.org/property/areaWaterHa
11700,http://dbpedia.org/property/areaWaterImperial
11701,http://dbpedia.org/property/areaWaterKm
11702,http://dbpedia.org/property/areaWaterPercent
11703,http://dbpedia.org/property/areaWaterPercentage
11704,http://dbpedia.org/property/areaWaterSqAcre
11705,http://dbpedia.org/property/areaWaterSqMi
5625,http://dbpedia.org/property/arena
11719,http://dbpedia.org/property/arenaCoord
11724,http://dbpedia.org/property/arenafan
11720,http://dbpedia.org/property/arenaLink
11721,http://dbpedia.org/property/arenaLocation
11722,http://dbpedia.org/property/arenaName
11725,http://dbpedia.org/property/arenas
11723,http://dbpedia.org/property/arenaYears
11726,http://dbpedia.org/property/arex
5626,http://dbpedia.org/property/arfInvariant
11727,http://dbpedia.org/property/arginine
5627,http://dbpedia.org/property/argPeri
11729,http://dbpedia.org/property/argueda
11730,http://dbpedia.org/property/arguedat
5628,http://dbpedia.org/property/arguedate
11731,http://dbpedia.org/property/arguedatea
11732,http://dbpedia.org/property/arguedateb
11733,http://dbpedia.org/property/arguedatec
11734,http://dbpedia.org/property/argueddate
11735,http://dbpedia.org/property/arguedyear
5629,http://dbpedia.org/property/argueyear
11736,http://dbpedia.org/property/argument
11737,http://dbpedia.org/property/arian
11738,http://dbpedia.org/property/ariaw
5630,http://dbpedia.org/property/aricns
10029,http://dbpedia.org/property/aRightarm
11739,http://dbpedia.org/property/ark
11740,http://dbpedia.org/property/arlhs
11741,http://dbpedia.org/property/arm
11743,http://dbpedia.org/property/armadale
11744,http://dbpedia.org/property/armament
11746,http://dbpedia.org/property/armaments
11745,http://dbpedia.org/property/armamentSystem
11747,http://dbpedia.org/property/arme
11748,http://dbpedia.org/property/armedForcesFounded
11749,http://dbpedia.org/property/armedForcesTextColor
11750,http://dbpedia.org/property/armes
11751,http://dbpedia.org/property/armiger
11752,http://dbpedia.org/property/armor
5631,http://dbpedia.org/property/armour
11753,http://dbpedia.org/property/armpanCm
11754,http://dbpedia.org/property/armresquer
11755,http://dbpedia.org/property/arms
11756,http://dbpedia.org/property/armsCaption
11757,http://dbpedia.org/property/armsImage
11758,http://dbpedia.org/property/armsLink
11742,http://dbpedia.org/property/armSpan
11759,http://dbpedia.org/property/army
11760,http://dbpedia.org/property/armyCommander
11761,http://dbpedia.org/property/armyService
11513,http://dbpedia.org/property/arName
11763,http://dbpedia.org/property/arohana
11764,http://dbpedia.org/property/arp
11765,http://dbpedia.org/property/arpeggio
11766,http://dbpedia.org/property/arqAbjad
11767,http://dbpedia.org/property/arqLatin
11768,http://dbpedia.org/property/arranged
11769,http://dbpedia.org/property/arrangedBy
11770,http://dbpedia.org/property/arrangement
11771,http://dbpedia.org/property/arrangementCredits
11772,http://dbpedia.org/property/arranger
11773,http://dbpedia.org/property/arrangerCredits
11775,http://dbpedia.org/property/arrangers
11774,http://dbpedia.org/property/arrangerWidth
11776,http://dbpedia.org/property/arrestDate
11778,http://dbpedia.org/property/arrestedBy
11779,http://dbpedia.org/property/arrestingAuthority
11777,http://dbpedia.org/property/arrestPlace
5632,http://dbpedia.org/property/arrests
11780,http://dbpedia.org/property/arrivalCraft
11781,http://dbpedia.org/property/arrivals
11514,http://dbpedia.org/property/arRomanization
11782,http://dbpedia.org/property/arrondissement
11783,http://dbpedia.org/property/arrow
11784,http://dbpedia.org/property/arrowleft
11785,http://dbpedia.org/property/arsaattarfik
11786,http://dbpedia.org/property/arson
11787,http://dbpedia.org/property/art
11788,http://dbpedia.org/property/artDir
11789,http://dbpedia.org/property/artDirector
11790,http://dbpedia.org/property/artDirectorTitle
11795,http://dbpedia.org/property/artefacts
11796,http://dbpedia.org/property/artenSchwerpunkte
11797,http://dbpedia.org/property/artery
11798,http://dbpedia.org/property/artform
11799,http://dbpedia.org/property/arthor
5633,http://dbpedia.org/property/article
11802,http://dbpedia.org/property/articlee
11803,http://dbpedia.org/property/articlelink
11800,http://dbpedia.org/property/articleName
11804,http://dbpedia.org/property/articles
11801,http://dbpedia.org/property/articleTitle
11806,http://dbpedia.org/property/articulations
11807,http://dbpedia.org/property/artifact
11808,http://dbpedia.org/property/artifacts
11809,http://dbpedia.org/property/artikel
5634,http://dbpedia.org/property/artist
11810,http://dbpedia.org/property/artist.
11816,http://dbpedia.org/property/artistasRelacionados
11811,"http://dbpedia.org/property/artistBiographiesForBruceAndNormanYonemoto(i.a.3165)IsInTheMuseum'sGeneralExhibitionDocumentation,Title"
11812,http://dbpedia.org/property/artistDirector
11817,http://dbpedia.org/property/artiste
11813,http://dbpedia.org/property/artistFromKaranpur
11824,http://dbpedia.org/property/artisticassociate
11818,http://dbpedia.org/property/artisticBeginning
11819,http://dbpedia.org/property/artisticChef
11820,http://dbpedia.org/property/artisticDirector
11821,http://dbpedia.org/property/artisticDirectors
11822,http://dbpedia.org/property/artisticStaffName
11823,http://dbpedia.org/property/artisticStaffType
11814,http://dbpedia.org/property/artistManagement
11815,http://dbpedia.org/property/artistName
5635,http://dbpedia.org/property/artists
11826,http://dbpedia.org/property/artistsRelatives
11827,http://dbpedia.org/property/artiticDirectorAndChiefConductor
11791,http://dbpedia.org/property/artMedia
11828,http://dbpedia.org/property/arts
11829,http://dbpedia.org/property/arts&LifestyleEditor
11792,http://dbpedia.org/property/artSections
11830,http://dbpedia.org/property/artsEditor
11831,http://dbpedia.org/property/artsTaught
11793,http://dbpedia.org/property/artStyle
11833,http://dbpedia.org/property/arttopics
11834,http://dbpedia.org/property/artwork
11835,http://dbpedia.org/property/arwuA
11836,http://dbpedia.org/property/arwuAfrica
11837,http://dbpedia.org/property/arwuAfricaYear
11838,http://dbpedia.org/property/arwuAus
11839,http://dbpedia.org/property/arwuCan
11840,http://dbpedia.org/property/arwuEng
11841,http://dbpedia.org/property/arwuN
11843,http://dbpedia.org/property/arwuNu
11842,http://dbpedia.org/property/arwuNYear
11844,http://dbpedia.org/property/arwuW
11845,http://dbpedia.org/property/arwuW(computerScience)
11846,http://dbpedia.org/property/arwuWEng
11847,http://dbpedia.org/property/arwuWEngYear
11848,http://dbpedia.org/property/arwuWLife
11849,http://dbpedia.org/property/arwuWLifeYear
11850,http://dbpedia.org/property/arwuWMed
11851,http://dbpedia.org/property/arwuWMedYear
11852,http://dbpedia.org/property/arwuWRef
11853,http://dbpedia.org/property/arwuWSci
11854,http://dbpedia.org/property/arwuWSoc
11855,http://dbpedia.org/property/arwuWYear
11856,http://dbpedia.org/property/arxiv
5636,http://dbpedia.org/property/as
11860,http://dbpedia.org/property/asa
11861,http://dbpedia.org/property/asahiL
11862,http://dbpedia.org/property/asbFounded
11863,http://dbpedia.org/property/asbkActiveYears
11864,http://dbpedia.org/property/asbkChampionships
11865,http://dbpedia.org/property/asbkFastestLaps
11866,http://dbpedia.org/property/asbkPodiums
11867,http://dbpedia.org/property/asbkPoles
11868,http://dbpedia.org/property/asbkRaceStarts
11869,http://dbpedia.org/property/asbkRaceWins
11870,http://dbpedia.org/property/asbkTotalPoints
5638,http://dbpedia.org/property/asciiname
5637,http://dbpedia.org/property/ascNode
10030,http://dbpedia.org/property/aScore
11871,http://dbpedia.org/property/ascribedTo
11872,http://dbpedia.org/property/asdukeOf
11873,http://dbpedia.org/property/aseanCup
11874,http://dbpedia.org/property/asfn
11875,http://dbpedia.org/property/asfw
11876,http://dbpedia.org/property/asg
11877,http://dbpedia.org/property/ash
11878,http://dbpedia.org/property/ashachampion
11879,http://dbpedia.org/property/ashford
11880,http://dbpedia.org/property/ashoka2img
11881,http://dbpedia.org/property/ashokaimg
